product,observations,price_elasticity,r2,se,t_stat,p_value,ci_95_lower,ci_95_upper,bootstrap_lower,bootstrap_upper,avg_price,avg_demand,min_price,max_price
Belkin Travel RockStar Surge Protector with 2 AC Outlets,30,-0.4924920627384191,0.10278732965340842,0.27497811287034263,-1.791022774858588,0.08410694979107888,-1.0557591929794077,0.0707750675025694,-0.9220472453588369,0.11515022623604451,27.104000000000003,2.8,16.45,47.99
"Details About Asus Q304 13.3 Laptop I5 2.5 Ghz 6gb 1tb Hdd Win 10 (q304uabhi5t11)""",52,-0.4627411528485712,0.012401901998755682,0.5839815102448891,-0.7923900752517379,0.43187693834754715,-1.6357025365493072,0.7102202308521648,-1.4504094045553506,0.8338352176618078,555.9903846153846,2.923076923076923,409.99,908.35
"Sony - 40 class (39.5"" Diag.) - LED - 1080p - Smart - HDTV""",17,-0.4448938450967108,0.007145054852997101,1.3541004611792729,-0.3285530563288171,0.7470354998774764,-3.3310906577189416,2.44130296752552,-2.8827980984192587,5.621487917179095,368.86235294117654,4.176470588235294,273.99,569.99
"Samsung 24 Class HD (720P) LED TV (UN24H4500)""",16,-0.43160147390850917,0.01646058494655922,0.8916453592331639,-0.48405060312285664,0.6358342460702591,-2.3439905707347055,1.4807876229176873,-2.7449644865397667,0.7706507333179573,147.61375,2.0,105.0,189.99
Details About Spring Deals Retal Box Sale Sx720 Canon Powershot Sx 720 Hs Digital Camera,12,-0.41304847648097126,0.12955242942519463,0.33857084125350034,-1.2199765193946717,0.25046364849028085,-1.167431322020349,0.3413343690584065,-1.2934687805521223,0.0,414.6624999999999,1.5,279.95,878.0
Details About Fits Chevy Silverado Pickup 19992006 Speaker Upgrade Pioneer Tsg1345r Tsg4620s,53,-0.4050848957887553,0.030426060173045832,0.3202053392003716,-1.2650785174299342,0.2115931130948692,-1.0479239379358982,0.23775414635838765,-0.9562503939637566,0.3294376470079491,29.928867924528305,2.7547169811320753,20.95,64.89
Asus RT-AC5300 IEEE 802.11ac Ethernet Wireless Router - 2.40 GHz ISM Band - 5 GHz UNII Band - 8 x Antenna(8 x External) - 5334 Mbit/s Wireless Speed - 4 x Network Port - 1 x Broadband Port - USB - Gig,45,-0.4005147303738207,0.005690668086059336,0.807352873876945,-0.4960838603949359,0.6223615768197567,-2.028696973145621,1.2276675123979794,-1.903247233332058,1.068911766156664,365.65244444444437,4.822222222222222,297.99,479.94
Samsung SNH-P6410BN SmartCam HD Pro 1080p WiFi IP Camera,22,-0.3977461980377767,0.06984933377834746,0.3245536934704282,-1.2255173983223133,0.23461676649423824,-1.0747533392922108,0.27926094321665734,-5.5784631851465125,-0.20480326211060565,162.22499999999994,3.3636363636363638,119.99,479.0
Logitech K800 Wireless Illuminated Keyboard — Backlit Keyboard,12,-0.37319955207922667,0.01110046101064277,1.113901254786839,-0.3350382724460112,0.7445181472794749,-2.855126215122279,2.1087271109638253,-3.84577051558207,0.5280386233213233,65.40416666666668,1.6666666666666667,41.99,80.9
Alpha a5100 Mirrorless Digital Camera with 16-50mm Lens (White),83,-0.3408236028884695,0.005064390308581634,0.530787952115211,-0.642108777206178,0.5226157225941118,-1.396925131867802,0.715277926090863,-1.6726011434851873,0.7112810565318842,557.3422891566264,6.554216867469879,354.99,946.0
Grace Digital - 50W 2.0-Ch. Amplifier - Black,17,-0.32538461033268695,0.000771948474270534,3.022661615559781,-0.10764837474949289,0.9157013002248848,-6.768035337197192,6.117266116531818,-6.389709556422327,20.003636001795638,80.86588235294117,4.764705882352941,72.29,99.99
Epson PowerLite 740HD LCD Projector - 720p - HDTV - 16:10 V11H764020,24,-0.29845475013577555,0.0038954206170709327,1.0175188045931738,-0.2933162009277109,0.7720295141511572,-2.4086595950674465,1.8117500947958953,-2.5961643486918127,2.9572930551799685,419.57874999999996,3.5,300.0,599.0
HT-XT2 170W 2.1-Channel TV Speaker Base (Black),42,-0.2962719020919781,0.011591369845099009,0.43257493667580355,-0.6849030699021318,0.4973549267155495,-1.1705384610707392,0.5779946568867829,-1.0950991041690046,0.4341478628609196,158.6357142857143,9.642857142857142,81.99,298.0
450 Mbps 2.4/5GHz Wireless N Dual Band PCI Express Adapter,34,-0.2947695779011072,0.002506546681843025,1.0395007302130659,-0.28356841831240315,0.7785677569555642,-2.412163275823224,1.8226241200210096,-2.578161238225855,4.036156018949786,38.47823529411765,3.8823529411764706,32.99,49.99
Zoom - H1 Handy Recorder - Black,49,-0.2938660491039243,0.511259368798628,0.04191013580140744,-7.01181333547613,7.84321404038748e-09,-0.3781783672315319,-0.20955373097631663,-0.3762796959839385,-0.21825018725249648,160.26836734693876,8.755102040816327,99.99,214.95
"Alpine SPR-60 6-1/2 Coaxial 2-Way Type-R Speaker Set""",17,-0.28977650750097234,0.01563657860746026,0.5936417157627476,-0.4881336668341266,0.6325135757776382,-1.5550938727885375,0.9755408577865927,-1.5097716878906742,0.9483103916552738,135.90176470588236,2.5294117647058822,85.99,199.99
"Kenwood - 6.5 2-Way Marine Speakers with Polypropylene Cones (Pair) - Black""",14,-0.27435350568892636,0.03890835453181907,0.3936233559569603,-0.6969949865447639,0.4990865210119142,-1.1319851237031218,0.583278112325269,-1.4942121037327876,2.9077969884223798,56.245,1.4285714285714286,46.07,126.99
Canary-Moble-phone-compatible-Digital-Wireless-Indoor-Security-Camera-with-Night-Vision,21,-0.25063744951029754,0.0009654922686287426,1.8496306207060702,-0.13550675832487044,0.8936365519934978,-4.121958830418189,3.6206839313975934,-4.846767638925875,3.668685230700306,154.8528571428571,3.4761904761904763,128.0,199.0
RODE - NTG1 Condenser Shotgun Microphone,44,-0.24914192815805716,0.1389451737605627,0.09570086111339941,-2.60334050560778,0.012705489226321294,-0.44227408491497766,-0.056009771401136665,-0.37095439341201725,-0.12994822282140164,377.26727272727277,11.136363636363637,249.0,627.85
Att Samsung Galaxy Express 3,58,-0.242136975273303,0.01051559957208903,0.31387343142337965,-0.7714478226947717,0.4436846704324984,-0.8709010136651223,0.38662706311851625,-0.8906601083592337,0.3290091193132965,59.74775862068965,7.310344827586207,34.99,99.99
Nikon - COOLPIX B700 20.2-Megapixel Digital Camera - Black,50,-0.23095197856711533,0.022112817213931435,0.22167841492031626,-1.0418334083186787,0.3027080882847407,-0.6766663046209493,0.21476234748671866,-0.4155286284521514,0.8710951651613272,440.7095999999999,3.96,50.0,637.5
Details About Garmin Etrex 10 Handheld Outdoor Hiking Gps Receiver Brand New 0100097000,62,-0.2274800923260276,0.05829319390616472,0.11803660228174993,-1.9271995968084479,0.058693471482281837,-0.4635884507881754,0.008628266136120222,-0.44522820885012027,0.0027541903888317425,49.90564516129033,3.306451612903226,14.8,100.17
House of Marley,38,-0.1934647168138384,0.0049551761014988704,0.45692224014288674,-0.4234084047940826,0.6745162964566767,-1.1201459709621757,0.7332165373344989,-1.2217236250699053,0.5658926832583235,113.8284210526316,10.157894736842104,59.0,179.99
Samsung Galaxy Grand Prime G530A AT_T Unlocked 4G LTE Phone w/ 8MP Camera - White,63,-0.1798745514488745,0.04896599685624614,0.10149754288966374,-1.77220596999489,0.08135415366462544,-0.3828314320300815,0.023082329132332546,-0.3607262254731271,0.02022080435548457,179.2068253968254,9.444444444444445,15.99,389.99
Silicondust HDHomeRun-HD-Television-Tuner,20,-0.17545023297220583,0.0017616090361947112,0.9844191786681473,-0.1782271584850451,0.8605351041249923,-2.24363818227202,1.8927377163276085,-2.042007269539075,2.1178061486899957,91.22900000000001,2.45,69.0,111.32
Silencio 352 microATX Case (Black),31,-0.15381408520345305,0.000438287169117868,1.3640256458150366,-0.11276480444144846,0.9109940030064319,-2.9435597686535697,2.635931598246664,-2.880447235762761,2.3397677875341474,64.1641935483871,5.967741935483871,56.0,69.99
Apple iPhone SE Gold 16GB for Sprint ( MLY92LL/A ),19,-0.14794105180934525,0.11149449371084741,0.10129023839441217,-1.4605657381640305,0.16237010313163042,-0.3616447746563126,0.0657626710376221,-0.30049769403378357,0.5755637772091027,50.695263157894736,2.473684210526316,2.99,447.95
"Details About Openbox Excellent: Alienware Aw2518h 25 Led Fhd Gsync Monitor Black""",31,-0.13949424728628002,0.0005966155039716092,1.0601820313545813,-0.13157575129626556,0.8962284715290383,-2.3078099638691327,2.028821469296573,-3.0922582466658426,1.5841312574158426,577.4745161290324,2.2903225806451615,442.99,699.99
Pioneer CD-AH200 Android Smartphone to HDMI Head Unit Connectivity Kit,19,-0.13410374749395135,0.03069021401788663,0.18278804746099814,-0.7336570927733409,0.4731551920486301,-0.519752817468876,0.2515453224809733,-0.47894638151394575,0.11159807321540108,24.453157894736844,3.210526315789474,6.99,56.99
"Kenwood - 6.2 - Apple CarPlay™ - Built-in Navigation - Bluetooth - In-Dash CD/DVD/DM Receiver - Black""",41,-0.13189267756164935,0.0014095070090300865,0.5621451590973757,-0.2346238785964582,0.8157281475782485,-1.2689385866105314,1.0051532314872327,-1.1460609039748806,0.8907932195223447,657.9604878048781,5.0,539.99,949.98
Lumix G 25mm f/1.7 ASPH. Lens,43,-0.09579407955182569,0.0006137025484419523,0.6037184833750643,-0.15867342509755983,0.874705186649099,-1.3150282913404987,1.1234401322368472,-1.2933635096670684,0.9838444770918018,191.17953488372092,6.767441860465116,129.99,249.99
"PLAYBAR Wireless Soundbar, Wireless Speaker Pair, and Wireless Subwoofer Kit (White)",34,-0.08874319418762591,0.004468574910507228,0.23415478264129752,-0.3789937287916596,0.707195697185991,-0.5657008784803373,0.38821449010508546,-0.4383207198079974,0.1378728967345157,921.0544117647058,8.058823529411764,643.99,1796.0
SanDisk - 120GB Internal SATA Solid State Drive Plus for Laptops,29,-0.07121058932623754,0.0002073625398053558,0.9515957926931504,-0.07483281228545738,0.9408994341110423,-2.023723876128289,1.8813026974758138,-2.008913000913705,2.1894278660409814,60.36931034482759,3.4482758620689653,44.99,71.74
HXi Series HX1200i 1200W 80 Plus Platinum Certified PSU ATX Power Supply Unit (Black),20,-0.058853030118744175,1.1851191213385626e-05,4.029479951001576,-0.014605614330979743,0.9885074919835752,-8.52447626988702,8.406770209649531,-11.868064720591532,6.331729668563535,249.579,5.5,239.99,269.99
V-MODA Crossfade Wireless Over-Ear Headphones - Phantom Chrome,111,-0.04774701126893765,0.0027236932876413267,0.08751078777805445,-0.5456128607827643,0.5864469376583394,-0.22119054764206902,0.1256965251041937,-0.18427850209949403,0.08951938039902109,200.19081081081092,7.54954954954955,29.0,299.99
Gear 360 Spherical VR Camera,45,-0.04695364483489705,0.0027310277027186025,0.13682900964970798,-0.34315562873035277,0.7331534669914734,-0.3228956412235318,0.2289883515537377,-0.29287230008988857,0.2957270077236816,268.50933333333336,3.911111111111111,108.0,888.95
"7.0 Tab A 8GB Tablet (Wi-Fi Only, Black)",73,-0.043251887167249065,8.606187480209027e-05,0.5532886951568541,-0.07817236742020801,0.9379108356774977,-1.1464782113792182,1.05997443704472,-1.2604536622982132,0.7143071864809374,113.8654794520548,5.054794520547945,51.28,149.99
"2) New Kicker 41KSC6934 6x9 3-Way 300 Watt Car Audio Coaxial Speakers KSC693""",24,-0.03135419740796751,0.0002482834008772361,0.4241862477377506,-0.07391611014073224,0.9417451027583124,-0.9110626323665488,0.8483542375506138,-0.8589596603156043,0.7373636591500226,90.07208333333335,3.1666666666666665,59.99,149.99
"Apple MacBook Pro MLUQ2LL/A 13.3 Notebook - Intel Core i5 Dual-core (2 Core) 2 GHz - 8 GB LPDDR3 - 256 GB SSD - Mac OS X 10.12 Sierra - 2560 x 1600 - In-plane Switching (IPS) Technology - Silver""",35,-0.01638810888333248,0.00215532454320555,0.06138284391562415,-0.2669819095684016,0.7911444924015126,-0.14127244383061482,0.10849622606394987,-0.05634514291230178,1.343073855780626,1264.0894285714285,3.342857142857143,1.0,1831.59
SanDisk - Ultra 32GB microSDHC Class 10 Memory Card,21,-0.01182409837147505,0.0003626521721774578,0.14241880224203732,-0.08302343640961311,0.9347013619827023,-0.3099100772640726,0.28626188052112256,-0.2819362949523135,0.23818728086005023,39.05714285714287,3.8095238095238093,12.99,84.49
"Apple - 21.5 iMac® - Intel Core i5 - 8GB Memory - 1TB Hard Drive - Silver""",20,-0.011323479748863463,1.2427437966366917e-05,0.7570946104932319,-0.014956492348408668,0.9882314231593541,-1.6019202334817393,1.5792732739840123,-1.3895255739450705,1.779575713309023,1067.9135,1.7,800.99,1475.99
LG Electronics OLED65C6P Curved 65-Inch 4K Ultra HD Smart OLED TV (2016 Model),25,-0.010755307596471374,0.0017710892672604395,0.053241926770034226,-0.20200823390420025,0.8416863971338042,-0.12089462460267593,0.09938400940973317,-0.0503185725464844,2.206471313945673,2847.2931999999996,3.16,3.0,4499.0
"Apple 13.3 MacBook Air ( Silver)""",33,0.014318207992570041,0.00224651862081815,0.05419565063823167,0.2641947799122728,0.7933783604268885,-0.0962145502203055,0.12485096620544558,-0.0182180761333001,4.822839300066755,1058.5884848484848,3.6666666666666665,1.0,1299.99
TP-Link AV500 2-port Powerline Starter Kit,28,0.016996107824951055,1.0428055932210079e-05,1.0321881366906358,0.01646609491118873,0.9869882588345608,-2.1046969933605824,2.1386892090104843,-1.7729973785857462,4.125197891478669,41.087857142857146,3.107142857142857,34.49,57.38
Samsung UN55KS8500 Curved 55-Inch 4K Ultra HD Smart LED TV (2016 Model),77,0.019539250341241102,0.0009071125352977383,0.0748772032968628,0.26095058951086325,0.7948458096806286,-0.12962378763210303,0.16870228831458522,-0.6094384765244407,0.05165762579156072,1231.2359740259744,5.8311688311688314,1.0,1999.0
"Sony - 55 Class - OLED - A1E Series - 2160p - Smart - 4K UHD TV with HDR""",56,0.022337882745839595,1.6238711383231852e-05,0.7543377105083849,0.02961257595193671,0.9764852103762536,-1.4900181693516197,1.5346939348432989,-1.3616075533694738,1.5897561938678537,3279.027321428571,5.017857142857143,2498.0,4999.99
CORSAIR - Vengeance LPX 16GB (2PK x 8GB) 3.2 GHz DDR4 DRAM Desktop Memory Kit - Black,21,0.027465454482176306,6.634044103337455e-05,0.7735820894279607,0.035504253339792465,0.9720480159291336,-1.5916604667499494,1.6465913757143023,-3.0317347427675525,1.6011076958021406,181.79142857142853,2.5238095238095237,149.99,239.0
KS9800-Series 65-Class SUHD Smart Curved LED TV,20,0.04006682360393594,0.039732057399534226,0.04642739855523533,0.8629995401587679,0.3994907370489402,-0.05747352129180928,0.13760716849968116,-0.0016602519908864438,0.09949164333000264,2876.694499999999,4.3,2.0,4499.0
"Dell - XPS 2-in-1 13.3 Touch-Screen Laptop - Intel Core i7 - 16GB Memory - 256GB Solid State Drive - Silver""",35,0.045456331012264595,0.01419084194513709,0.06595227055066742,0.6892307214403339,0.49549610470147565,-0.08872457232458575,0.17963723434911494,0.002474357576807555,2.086197869583023,1085.0479999999998,4.6571428571428575,1.0,1399.99
"Polk Audio - Vanishing Series RT 7 3-Way In-Ceiling Speaker (Each) - White""",12,0.05009139425922287,0.00022059963525788984,1.066382028106293,0.04697321685754249,0.9634594360754417,-2.3259558336015758,2.426138622120021,-3.355685139338419,1.3986456759630024,197.57333333333335,1.6666666666666667,164.99,249.99
DXC390 - 6-disc CD Carousel Changer,21,0.05213010488516702,0.00021171094066718688,0.8218530477629448,0.06342995870984884,0.9500867008381664,-1.6680280932714195,1.7722883030417536,-1.40837164323541,2.905047836576501,140.98761904761903,2.3333333333333335,99.99,249.91
Alpha a7S II Mirrorless Digital Camera Body with Accessories Kit,136,0.06098749326408661,0.006935626321394328,0.0630426182618553,0.9674010208581048,0.33508638035511673,-0.06369982099038829,0.1856748075185615,0.00717340020132084,0.1325203427004405,3402.5972794117647,6.154411764705882,2.0,5010.5
1TB T5 Portable Solid-State Drive (Black),18,0.0819753371044258,1.6869379954154162e-05,4.9896490087696765,0.01642907887114867,0.9870952063493881,-10.495608037839277,10.65955871204813,-8.264555004587292,11.22818268558566,391.4344444444444,4.555555555555555,369.99,399.99
"Sony 43 Class 4K UHD (2160P) Smart LED TV (XBR43X800E)""",59,0.09866055367030323,0.00013145028351124743,1.139716435102893,0.08656587781977208,0.9313199703662376,-2.1835822410095207,2.380903348350127,-1.8075749165568928,4.15861817731165,742.6927118644066,6.4576271186440675,648.0,999.99
P-Series 55-Class UHD SmartCast LED Home Theater Display,21,0.11673951332723383,0.11668279522174296,0.07368787125466407,1.584243259298182,0.129641760970368,-0.03749097372691727,0.2709700003813849,0.08855359940043288,5.820469275741045,938.1280952380954,2.238095238095238,1.0,1099.99
HEOS 1 Series 2 Wireless Speaker Pair and Go Pack Kit (Black),21,0.1233822866649639,0.9455970900681554,0.006789440956338227,18.1726724568952,1.8039565018035098e-13,0.10917182342736334,0.13759274990256445,0.11866226906005896,0.14211274175692282,365.6666666666667,9.666666666666666,199.0,499.0
"LP-E6N Lithium-Ion Battery Pack (7.2V, 1865mAh)",22,0.1234948291693989,0.01864456853328167,0.20034143138488286,0.6164218170736172,0.5445693746114393,-0.2944100736723835,0.5413997320111813,-0.27211190441350314,0.6025349934648601,261.9968181818182,7.7727272727272725,58.0,639.0
Details About New Nib Novatel 6620l Verizon 4g Lte Global Ready Jetpack Mifi Hotspot,13,0.12393440012999064,0.04082170827187093,0.18113384646531858,0.6842144775726395,0.5079983340290002,-0.27473850792891885,0.5226073081889001,-5.039295473069318,0.3839179065128034,49.33769230769231,5.461538461538462,1.0,84.5
instax mini Rainbow Instant Film (10 Exposures),51,0.1275128025475929,0.018534765735445324,0.1325560824872151,0.9619536135574268,0.34079614451734264,-0.13886861834957537,0.39389422344476116,-0.15717328983162274,0.36213805108097374,24.04666666666667,2.5098039215686274,7.98,46.95
My Cloud Expert Series EX4100 24TB 4-Bay NAS Server (4 x 6TB),19,0.1326544164007418,0.0006482435385262164,1.2632442916076485,0.10501089716536235,0.9175962258892435,-2.532558068641916,2.7978669014434,-2.5217935845540542,2.808231873265737,1267.6500000000003,3.3684210526315788,1119.99,1449.0
"Dell XPS 15 15.6 4K Touchcreen Laptop Intel i7-6700HQ 16GB 1TB SSD GTX 960M""",72,0.15657380757985248,0.030478191031034996,0.1055490408000874,1.4834223636044908,0.14245098495536787,-0.0539371165036929,0.36708473166339783,-2.9367240963127372,0.20560878687196982,1613.7054166666667,12.555555555555555,1.0,2299.0
J5205 32-Class Full HD Smart LED TV,45,0.15838549850423023,0.000843561258960901,0.8312652401432631,0.1905354522906955,0.8497862876880725,-1.518020626781932,1.8347916237903927,-1.2931343668566495,2.8221527312673302,272.5322222222222,3.888888888888889,217.5,397.99
"4TB Network OEM HDD Retail Kit (8-Pack, WD40EFRX, Red Drives)",68,0.17473524715050576,0.036615443422569394,0.11032558575318212,1.5838143614430424,0.11801637634348287,-0.04553689186436971,0.3950073861653812,-0.028379802316116483,0.41622698283165227,552.1838235294117,2.5294117647058822,109.99,1163.5
LG - Super-Multi 24x External USB 2.0 Double-Layer DVD±/CD-RW Drive - Black,25,0.17557013433589355,0.004822135885468648,0.5259171762106513,0.3338360910760035,0.7415278839401591,-0.9123724346823618,1.263512703354149,-0.9525784384015318,1.110119160121144,49.5012,1.8,26.95,73.85
Razer Naga Chroma MMO Gaming Mouse 12 Programmable Thumb Buttons 16000 DPI Wired,35,0.1849291680048871,0.0007546629135247729,1.171407518186735,0.15786920020041,0.8755219340641628,-2.1983173472931883,2.5681756833029628,-2.4344200984238413,2.4769995085418155,67.12285714285713,3.857142857142857,57.5,79.99
SiriusXM - Onyx Plus Satellite Radio Receiver with Home Kit - Black,37,0.1908416841540008,0.001572087401110256,0.8129413823587517,0.23475454478682475,0.8157672487469472,-1.4595170613752941,1.8412004296832958,-3.3193541943647373,1.1726830056166706,81.06702702702701,6.0,28.2,126.1
DSLR Value Pack with Nikon School Online Course,54,0.19490949856796,0.0033133300720686876,0.4687899646704479,0.4157714824483889,0.6792880905484456,-0.7457863862829759,1.135605383418896,-0.66412786186894,1.8081102627371732,31.340370370370373,6.5,19.0,70.0
M.Zuiko Digital ED 40-150mm f/4-5.6 R Lens (Silver),21,0.20939641168526463,0.007794150935610311,0.5420120229770345,0.38633167311518646,0.7035433474060367,-0.9250477901841527,1.343840613554682,-1.1808637879015336,0.9838139493361213,134.99714285714285,6.285714285714286,99.0,199.0
Samsung - 960 PRO 512GB Internal PCI Express 3.0 x4 (NVMe) Solid State Drive for Laptops,31,0.2719440901183201,0.0007440199740371689,1.850660292068778,0.14694435887762244,0.8841927506224685,-3.513081196738711,4.056969376975351,-3.263937393346304,4.576591247299861,312.11903225806446,4.419354838709677,279.99,349.99
"Details About Razer Blade Laptop 14 Full Hd (i77700hq""",26,0.2879083785823132,0.32853383733132424,0.08401768205471213,3.426759362330752,0.0022073888859351787,0.11450440543827245,0.461312351726354,0.2642049867357551,8.95680043902798,1913.4519230769229,8.923076923076923,1.0,2099.99
Cerwin Vega - SL Series 2-Way Center-Channel Loudspeaker - Black,16,0.2899685307290684,0.002755629640467272,1.4742706616344594,0.19668608911174626,0.8468998585476216,-2.872027558731001,3.4519646201891376,-4.673665010386018,2.8927247899088764,179.365,3.75,146.99,199.99
"Apple - MacBook Pro® - 13 Display - Intel Core i5 - 8 GB Memory - 512GB Flash Storage (Latest Model) - Silver""",28,0.31041056266649497,0.0009297579414377921,1.9955512253058243,0.15555128764931786,0.8775881108748158,-3.791503727269479,4.4123248526024685,-3.605960735728718,5.621366200381203,1893.445,3.4285714285714284,1699.99,2227.46
"ELECTRIC125H Spectrum Motorized Projection Screen (61 x 109, 110V, 60Hz)",12,0.3123580726807581,0.003660136077871856,1.6297007744089107,0.1916659043093661,0.8518397918627535,-3.3188415398570834,3.9435576852185994,-3.414777989186032,3.0620457034063024,219.03416666666666,2.8333333333333335,179.55,259.99
Sony - 5.1-Ch. 3D / Smart Blu-ray Home Theater System - Black,53,0.3212035216514665,0.0028192168381527827,0.8458978480445295,0.3797190433738493,0.7057306438480482,-1.3770072694278217,2.019414312730755,-1.8805105429186735,2.0250176908900395,251.59773584905656,6.622641509433962,161.99,299.99
HDR-AS200V Full HD Action Cam,28,0.3226542345544343,0.00987559181212716,0.6335983142777215,0.5092409927293574,0.614878307786377,-0.97972575271792,1.6250342218267886,-0.821215273381654,1.565028393469599,336.152142857143,2.7142857142857144,198.0,403.5
LG Electronics OLED65C7P 65-Inch 4K Ultra HD Smart OLED TV - Refurbished,77,0.32746828069521333,0.0030814096151318138,0.6801328297983494,0.4814769503073443,0.6315794373170163,-1.0274257945537186,1.6823623559441454,-1.6830575094852707,1.1167724088505182,2913.0632467532464,3.25974025974026,2427.29,4496.99
JBL Flip 3 Splashproof Portable Bluetooth Speaker (Teal),12,0.33517185223741847,0.005900170862755183,1.3757839692501785,0.24362244344225917,0.812448278681918,-2.730265861559441,3.4006095660342774,-0.891237766688276,3.493948139239892,88.32,5.166666666666667,79.95,99.99
Samsung Galaxy Tab S3 Keyboard Cover,37,0.34597282077917507,0.027044689856083215,0.35076269962026096,0.9863443893941076,0.3307340599761812,-0.3661133166544101,1.0580589582127602,-0.418073345358691,1.081464156404772,98.9108108108108,2.27027027027027,64.0,130.0
Grace Digital - 3Play Bluetooth Audio Adapter - Black,18,0.3500070446196842,0.004470574800870208,1.3057563960885703,0.26804926682200453,0.792086419972899,-2.4180728589402056,3.118086948179574,-1.9869507130882111,3.403063423186496,32.288333333333334,3.111111111111111,28.44,36.99
DroneGuard CS 400,17,0.356441340091223,0.1525890342834718,0.21688415055725316,1.643464214307027,0.12107803343090251,-0.10583628405305401,0.8187189642355001,0.10052720610615443,0.6998100753119803,196.61294117647054,3.823529411764706,99.99,404.96
R120WH2 ezFrame 2 58.7 x 104.7 Fixed Frame Projection Screen,12,0.3667149119137971,0.019232374256837992,0.8281236360082939,0.4428262833813433,0.6673166538317654,-1.4784595357067534,2.2118893595343474,-0.7388117913278798,2.3411641623996626,584.0633333333333,3.3333333333333335,478.27,744.0
Seagate - Backup Plus 5TB External USB 3.0 Portable Hard Drive - silver,118,0.37570244809850456,0.0009178079313286736,1.1509056873316899,0.32644069121732255,0.744679187650495,-1.9038112825682343,2.6552161787652433,-2.02854574307658,2.7981860226900626,146.58610169491536,6.88135593220339,129.0,179.99
"Acer - 2-in-1 15.6 Refurbished Touch-Screen Laptop - Intel Core i7 - 12GB Memory - NVIDIA GeForce 940MX - 1TB Hard Drive - Steel gray""",15,0.4031811770068286,0.005632420086841949,1.4857800785735338,0.2713599292527292,0.7903755059767346,-2.8066515351376142,3.6130138891512718,-2.5067001008050256,3.5197239451652167,827.6353333333333,2.7333333333333334,703.49,899.99
GripTight Gorillapod Stand with Charge Case for iPhone 6/6s (Black/Charcoal),42,0.4042643708500367,0.059142206541934805,0.2549462938860486,1.5856844384281485,0.12068589520358163,-0.11100130957284687,0.9195300512729203,-0.1467240214808864,0.9637970858504085,35.331428571428575,5.809523809523809,13.99,67.34
Kenwood DDX9703S 6.95 Double-DIN In-Dash DVD Receiver with Bluetooth,68,0.40650732296371395,0.006901674628778776,0.6002266718656187,0.6772563466735189,0.500610433970765,-0.7918838933893448,1.6048985393167727,-0.42333700886574166,1.185480480791783,531.4732352941177,4.4411764705882355,431.99,799.98
VIZIO M-Series 70” SmartCast 2160p 4K XHDR Plus XLED Plus Display (M70-D3),28,0.4097335401109365,0.007570675271078908,0.9200201243152395,0.4453528018377821,0.6597509020219118,-1.481394909562912,2.300861989784785,-1.6993677730466747,2.1171335351130205,1682.6014285714284,7.821428571428571,1299.99,2097.0
"Audiovox - 3.5 TFT-LCD Rear Observation Monitor - Black""",20,0.42256819328520023,0.12604920669978947,0.26226116382257036,1.6112495922998484,0.12452117373968086,-0.12842206608888296,0.9735584526592834,0.0686803957121406,1.7667189846115778,71.546,2.5,16.99,99.99
Samsung - 960 EVO 250GB Internal PCI Express 3.0 x4 (NVMe) Solid State Drive for Laptops,23,0.4284959999538631,0.004586252495172416,1.377558216336023,0.3110547306621716,0.7588256399548304,-2.436293138656874,3.2932851385646003,-3.0391692720182326,2.753473277684832,132.76521739130433,3.9130434782608696,117.6,149.99
SanDisk Extreme 500 480GB USB 3.0 Portable SSD (Solid State Drive) - SDSSDEXT-480G,33,0.43488951224364863,0.0029219378152657294,1.442869932667623,0.3014059011123832,0.7651176024067201,-2.507863116833048,3.377642141320345,-2.2480590570309307,3.1490823810729056,170.36575757575756,4.909090909090909,147.99,199.99
PP999 Phono Preamplifier,23,0.450378349365293,0.056679258637140295,0.40094561565294135,1.1232903710191475,0.2739922711293907,-0.3834337039294199,1.284190402660006,-0.4613427432115748,1.0419829932620583,21.36869565217392,3.608695652173913,14.04,33.99
"Sony - 49 Class - LED - X900E Series - 2160p - Smart - 4K UHD TV with HDR""",93,0.46085126185186426,0.008489659466206945,0.5220878344993967,0.8827082942734166,0.3797197781555679,-0.5762120851976253,1.497914608901354,-0.4703155485738887,2.827823079552702,1190.9975268817202,6.086021505376344,945.99,2296.0
Sennheiser - RS 175 Over-the-Ear Wireless Headphone System - Black,21,0.4617835789092093,0.009866699997261752,1.0612618596271999,0.4351268960814484,0.6683728037037564,-1.7594630213165654,2.6830301791349838,-2.1206511322377275,2.365407140435611,245.11904761904762,2.3333333333333335,199.99,279.99
The Rebel BT On-Ear Wireless Bluetooth Headphones (Black),34,0.47405444427170135,0.013538157621777458,0.7153417875506277,0.6626964236143559,0.5122703575086867,-0.9830490947605242,1.931157983303927,-0.3420080740452789,1.3029618449812657,43.732647058823524,10.941176470588236,35.73,59.99
Escort 9500IX Radar Detector Platinum Bundle,16,0.4750716829978139,0.4423100136663426,0.14257000483569457,3.3321993889620214,0.004935715794674595,0.1692894345299642,0.7808539314656635,0.3395567559142524,0.6991223781943632,291.90625,5.125,10.19,389.99
